task_id,cluster_key,contest_date,difficulty,endpoint_id,provider,model,call_status,passed,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd,provider_cost_usd,charged_cost_usd,latency_s,error_message
abc392_d,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,536,249,785,0.00056612,,0.00056612,2.570740564027801,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,gpt55,openai,gpt-5.5,succeeded,0,437,933,1370,0.00987625,,0.00987625,13.44932107400382,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,sonnet,anthropic,claude-sonnet-4-6,succeeded,0,475,1118,1593,0.018195,,0.018195,17.657510425022338,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,0,430,16384,16814,0.041218000000000005,,0.041218000000000005,81.07778702501673,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,deepseek,openrouter,deepseek/deepseek-chat,succeeded,0,431,99,530,0.00016549609999999998,,0.00016549609999999998,1.8762960149906576,
abc392_f,2025-02-08T00:00:00,2025-02-08T00:00:00,hard,qwen3,openrouter,qwen/qwen3-coder,succeeded,0,440,102,542,0.0002804,,0.0002804,1.2597432129550725,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,gpt55,openai,gpt-5.5,succeeded,1,423,283,706,0.00335875,,0.00335875,6.112740784010384,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,sonnet,anthropic,claude-sonnet-4-6,succeeded,1,473,363,836,0.006864,,0.006864,5.259085879020859,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,kimi,openrouter,moonshotai/kimi-k2-thinking,succeeded,1,416,2540,2956,0.0065996,,0.0065996,9.282989186991472,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,deepseek,openrouter,deepseek/deepseek-chat,succeeded,1,422,237,659,0.0002741081,,0.0002741081,12.512054337013979,
abc392_c,2025-02-08T00:00:00,2025-02-08T00:00:00,medium,qwen3,openrouter,qwen/qwen3-coder,succeeded,1,430,240,670,0.0005266,,0.0005266,4.9069380210130475,
